2,7,0,28
4,0,3,25
7,7,7,70
1,1,3,14
2,4,4,35
8,1,9,62
1,3,2,20
4,10,6,65
10,9,10,98
3,4,4,36
6,1,7,46
8,1,9,62
10,10,10,99
5,9,5,65
6,2,6,45
6,4,7,54
1,10,1,38
2,0,0,5
8,2,10,68
3,9,2,46
5,1,7,41
7,10,6,74
7,6,9,73
0,2,2,15
0,3,0,10
9,7,10,84
3,9,3,52
3,7,2,38
0,4,0,15
2,6,1,31
6,10,5,68
0,6,1,25
6,1,7,46
0,6,1,23
4,10,4,62
7,8,9,79
7,6,8,69
3,10,5,61
9,4,10,77
7,7,7,70
4,8,3,52
7,9,7,74
6,7,6,63
6,2,5,43
1,5,1,25
3,3,1,25
9,8,10,90
1,4,2,25
4,6,6,54
9,6,8,78
10,3,9,71
2,8,1,38
1,0,1,7
4,4,5,41
2,8,3,44
3,7,1,37
8,1,8,58
6,5,6,56
6,0,8,48
1,10,2,44
8,10,10,91
6,10,4,67
7,10,8,85
1,2,1,15
5,9,3,54
9,6,10,85
5,0,7,41
5,10,7,71
6,1,5,41
1,5,2,27
9,2,8,63
7,3,5,48
0,5,1,21
5,6,7,59
0,0,1,1
8,7,6,72
6,8,6,65
0,1,0,1
8,3,7,61
0,7,0,21
3,3,4,34
3,4,5,38
3,4,3,34
3,4,5,40
9,2,7,61
4,5,4,42
6,4,5,51
10,8,10,94
0,4,0,13
0,1,1,5
3,9,2,48
5,9,7,72
7,3,8,62
9,3,8,68
6,10,7,74
7,1,8,51
7,8,6,70
9,1,7,55
0,10,0,35
3,10,3,55
10,9,10,96
6,2,4,38
1,7,0,26
4,7,2,43
1,9,0,34
2,10,1,45
2,1,2,17
4,9,5,62
2,8,4,47
7,0,8,52
1,1,0,8
4,1,5,35
7,2,7,54
7,10,8,84
3,6,3,42
2,5,2,30
3,2,1,22
0,5,1,20
6,2,8,53
2,6,4,38
9,6,10,85
10,8,10,94
7,10,8,83
1,3,3,23
1,0,0,2
6,8,6,68
10,0,10,68
8,10,6,80
2,0,2,12
5,8,5,61
3,1,2,21
6,9,5,65
2,8,4,44
5,6,4,49
9,9,10,91
6,2,8,52
1,3,0,13
5,2,4,34
1,2,3,20
4,4,4,38
0,5,0,14
7,9,7,77
0,7,0,24
4,3,6,43
10,9,10,97
0,0,0,0
0,3,1,12
1,0,2,12
6,6,4,53
6,9,8,75
0,6,0,18
3,5,2,33
8,9,8,83
4,3,5,41
1,1,1,12
2,4,3,32
4,3,6,44
8,4,7,61
0,5,0,14
10,9,9,94
7,3,8,59
5,7,7,65
4,7,5,51
3,7,2,38
9,1,10,68
9,4,8,68
3,9,4,53
6,6,5,54
8,8,8,81
7,1,6,46
10,0,10,67
8,9,10,91
1,7,1,31
4,7,3,48
5,9,5,61
7,1,7,50
4,2,3,29
0,1,0,4
1,1,0,8
6,5,5,54
6,5,4,48
6,7,8,69
8,10,9,90
8,8,8,80
6,4,6,54
7,6,7,64
0,6,1,22
4,8,3,52
8,4,8,64
3,4,1,25
10,4,9,78
8,7,8,75
2,4,4,33
5,5,3,42
8,10,8,88
1,6,0,24
4,4,6,48
10,2,8,65
7,9,9,84
1,6,2,28
0,2,0,5
5,4,5,47
10,5,8,75
2,8,0,34
8,8,7,77
1,7,0,26
8,1,8,56
9,0,9,61
5,9,7,71
10,2,10,73
3,7,2,42
5,3,7,52
1,5,1,25
10,8,8,85
10,8,8,87
4,10,4,60
4,0,4,27
3,4,3,33
0,4,0,14
3,10,1,44
5,6,5,54
8,0,8,54
8,7,7,75
5,6,5,52
2,8,2,41
6,7,7,64
1,3,1,16
5,6,4,49
3,5,3,36
3,0,1,11
0,3,0,9
1,2,3,20
10,3,10,76
9,5,7,69
3,0,4,22
1,10,1,41
7,0,6,41
10,3,10,78
0,10,1,37
6,6,6,58
6,3,4,43
7,10,8,84
0,3,0,10
1,0,1,4
9,10,10,98
1,8,1,32
6,0,5,35
9,5,7,69
5,0,6,38
7,7,7,71
8,0,6,47
1,9,1,36
7,5,9,69
5,0,7,39
8,0,6,45
3,2,3,25
1,7,0,28
8,9,10,91
2,1,3,21
2,5,1,27
7,0,6,41
8,4,7,63
4,6,3,43
3,5,5,41
2,4,2,24
1,8,0,31
2,8,2,40
2,9,2,45
3,9,3,51
8,10,10,92
6,1,7,47
8,2,9,63
6,9,4,64
2,9,0,35
7,6,8,69
4,10,5,64
8,8,7,77
3,4,1,28
0,5,0,16
1,5,2,25
5,2,6,45
5,8,7,68
10,7,10,89
6,2,8,51
4,5,2,37
5,3,3,34
3,2,3,26
7,3,9,65
10,5,8,78
8,7,9,79
9,10,8,92
1,5,2,27
0,10,0,34
0,7,1,28
2,3,1,19
1,7,2,35
3,2,4,30
4,4,3,34
8,8,10,86
0,9,1,32
8,6,6,67
7,0,5,38
5,4,3,40
0,6,2,25
9,6,10,83
2,3,2,22
3,8,2,45
0,2,2,12
4,2,4,33
10,0,9,65
7,8,6,72
5,1,4,34
0,3,2,18
7,8,8,75
9,5,10,78
5,0,4,29
1,4,2,22
1,9,2,39
4,10,5,61
7,0,9,53
8,10,8,85
0,0,0,-2
3,5,1,32
6,5,4,50
4,3,2,31
2,0,0,8
7,1,9,56
8,6,8,71
1,0,1,6
4,6,5,52
0,1,2,8
9,5,9,75
9,10,10,96
7,9,7,74
2,0,3,17
4,7,2,45
7,1,6,44
7,10,9,84
9,0,10,63
4,5,3,39
5,10,5,65
10,1,10,72
1,6,3,32
5,5,6,55
1,2,3,21
7,0,9,55
5,7,6,62
8,8,6,74
5,0,7,38
3,2,4,28
3,4,3,35
1,6,2,29
8,9,10,92
3,3,5,35
0,7,1,27
3,8,1,40
8,4,9,71
7,7,5,64
6,3,6,50
7,9,7,78
10,4,10,81
2,8,0,33
6,3,7,55
6,8,5,61
3,3,3,29
10,6,9,82
0,10,0,32
4,1,2,22
6,7,4,54
10,1,10,72
10,4,10,79
10,1,10,72
0,4,1,17
10,0,8,58
0,5,0,16
0,8,0,26
7,0,8,52
8,4,6,62
9,1,10,64
6,8,7,70
0,7,0,21
6,7,4,57
9,10,10,96
4,3,4,35
7,2,5,47
2,3,3,26
8,1,7,54
4,5,6,52
4,6,4,45
3,8,1,39
0,6,0,21
1,2,2,17
9,9,7,83
2,10,2,45
9,1,10,66
3,2,3,28
3,9,4,53
3,9,3,48
1,3,0,15
1,9,0,34
0,4,1,14
3,3,4,31
4,0,5,31
10,4,10,78
2,4,2,24
6,8,4,59
9,4,10,74
1,7,2,35
4,2,5,36
4,10,6,64
3,1,2,22
1,5,0,19
2,1,1,14
10,8,10,92
0,6,0,18
6,1,7,46
2,8,4,44
8,9,8,83
5,8,6,64
4,0,2,22
5,0,3,26
0,8,2,33
8,1,8,57
1,6,3,35
6,1,8,49
6,2,8,54
7,8,7,71
4,5,3,41
2,6,0,24
5,3,4,39
3,1,3,22
10,9,8,92
0,10,0,33
5,5,6,51
6,2,5,41
2,2,1,16
6,9,5,66
8,7,7,71
3,3,2,28
5,10,6,70
2,1,1,13
0,4,0,11
10,8,10,94
1,0,3,13
7,3,9,64
7,0,8,51
3,4,2,32
2,7,1,35
9,7,10,88
8,1,10,65
10,1,10,68
4,10,6,64
3,1,2,21
9,1,10,67
7,10,5,73
6,10,4,65
8,5,6,62
3,0,4,21
7,5,7,65
4,9,5,61
0,1,0,1
0,5,0,16
2,10,0,39
6,2,5,43
2,9,0,37
10,1,9,68
5,4,3,42
6,10,7,74
0,0,0,0
10,10,10,102
3,9,1,44
4,3,3,35
10,9,9,95
4,2,2,26
7,3,9,62
4,0,5,32
7,8,5,66
1,5,3,28
10,7,8,82
9,3,9,69
4,4,2,34
2,4,4,34
6,2,5,43
0,0,0,1
4,4,6,47
2,8,2,42
9,3,7,65
5,1,3,32
0,5,0,14
5,2,4,35
9,3,10,74
4,9,5,58
10,6,8,78
5,6,4,50
6,8,7,68
10,3,10,75
7,4,9,67
3,7,4,45
6,2,8,55
0,5,0,18
4,5,3,40
2,2,0,12
9,2,7,62
9,9,8,86
3,2,3,26
1,6,1,28
0,6,0,22
0,4,2,19
8,10,10,95
1,0,0,5
5,4,3,41
8,7,8,77
6,4,8,62
4,1,6,35
10,10,8,95
5,3,6,47
9,2,9,66
2,3,0,18
7,0,6,44
10,8,9,89
5,2,5,40
4,4,3,37
10,0,10,64
4,8,2,47
6,7,4,56
6,10,4,66
6,6,6,61
10,10,8,95
9,7,9,84
3,1,3,24
9,1,10,64
4,0,6,31
6,5,7,61
3,2,1,20
10,5,10,85
1,6,0,22
5,9,6,66
2,7,0,30
3,2,4,30
0,3,0,11
9,7,9,81
4,4,3,38
2,7,0,31
5,8,4,55
9,5,10,82
3,2,1,20
0,9,1,33
7,6,5,62
8,9,9,88
2,5,4,34
8,2,8,59
3,5,2,34
10,2,9,70
8,7,9,81
9,4,10,76
1,1,2,11
1,8,3,41
1,4,3,28
9,8,7,80
5,5,6,54
9,1,10,67
4,0,6,34
9,6,7,74
8,9,10,88
4,4,2,35
6,3,4,41
0,9,2,35
5,9,6,66
0,7,1,24
4,6,3,44
3,4,2,31
3,6,1,35
1,3,0,11
0,10,1,34
9,7,8,79
0,3,2,15
3,7,4,48
8,4,10,75
3,9,2,47
9,5,8,74
10,2,9,68
5,3,4,42
0,10,0,32
7,10,6,76
4,7,4,50
1,3,0,15
7,1,8,55
2,6,0,25
4,6,4,45
4,6,4,48
2,2,3,22
3,2,5,34
7,4,9,64
3,1,5,30
2,8,3,43
10,5,10,83
2,7,1,35
2,6,0,27
1,5,0,22
4,1,2,21
2,9,1,38
7,7,7,69
2,2,0,11
3,1,5,30
8,6,6,66
4,10,4,62
7,6,5,59
10,10,10,99
3,2,5,33
2,8,3,41
4,2,5,35
4,0,5,31
5,0,5,35
10,0,10,66
9,2,7,58
9,10,10,94
7,8,5,65
10,4,10,78
2,9,4,49
4,6,5,52
9,4,9,74
2,5,1,27
6,6,6,59
3,3,5,36
10,10,10,101
10,5,10,84
7,2,6,51
7,1,7,52
8,7,8,75
10,1,8,65
7,0,9,54
0,10,0,31
0,6,0,20
9,5,9,74
5,8,4,57
4,1,4,32
7,3,8,58
4,2,2,27
9,3,10,72
9,1,10,67
6,6,5,58
1,4,0,16
1,6,0,22
4,3,5,41
5,2,7,46
7,7,7,71
5,1,3,32
8,6,9,75
8,2,7,54
5,10,7,72
1,10,3,47
4,8,5,57
9,9,8,84
8,4,6,58
6,9,4,61
4,4,4,41
4,5,2,36
10,2,10,74
3,6,5,45
1,8,3,40
1,7,0,26
8,1,10,64
9,5,8,74
6,3,7,52
8,8,9,84
0,2,0,8
0,7,2,29
9,2,10,69
7,6,8,70
0,1,0,4
0,2,0,5
8,4,8,65
2,6,1,31
6,8,7,70
7,10,6,74
0,9,0,30
6,10,5,71
0,7,1,25
5,0,6,38
0,6,2,27
5,1,7,45
7,0,9,53
3,5,2,31
8,8,10,84
5,7,6,58
4,8,3,50
2,9,4,50
7,7,8,72
9,6,8,76
4,9,6,62
0,4,0,11
7,0,9,55
4,0,4,25
2,7,2,37
10,10,10,101
8,3,6,55
8,1,7,54
8,4,9,71
2,6,0,24
0,10,1,36
9,0,10,62
0,9,2,36
10,7,10,90
2,3,0,16
5,6,4,48
1,10,0,34
1,8,0,30
7,0,5,41
6,9,4,61
7,3,9,61
3,2,4,28
4,5,3,38
7,3,6,52
10,9,10,97
7,8,5,68
10,3,9,74
7,8,6,69
1,4,2,25
1,3,3,25
2,7,4,42
10,4,10,80
3,4,2,31
1,2,3,18
8,9,10,91
10,10,8,94
9,3,10,73
2,7,0,29
10,8,10,93
6,7,6,62
3,3,5,35
5,2,5,41
5,6,3,45
8,7,8,77
0,1,0,4
3,0,5,28
10,2,10,75
2,5,2,29
9,5,10,82
6,0,6,40
0,10,1,38
5,5,6,51
2,1,2,18
9,2,8,61
1,7,1,28
4,4,2,31
3,2,5,32
10,0,10,67
1,0,1,4
10,0,10,68
6,7,7,67
1,6,0,22
8,10,7,85
1,7,1,32
7,6,7,67
2,5,3,32
3,4,3,35
10,5,10,84
4,7,4,49
10,7,10,89
2,1,1,13
3,6,5,47
10,0,10,67
9,1,10,65
7,6,9,71
1,7,3,37
8,6,9,74
10,5,8,78
7,10,6,77
2,2,1,17
2,6,0,27
9,0,9,59
0,4,0,14
8,3,10,72
5,6,7,60
1,3,0,11
5,8,5,62
10,8,9,90
8,3,8,63
6,2,8,55
1,1,2,14
4,1,6,38
0,2,0,6
6,5,6,56
5,2,3,34
10,10,10,98
0,8,0,24
10,6,8,79
6,3,8,54
8,1,7,55
9,6,8,75
4,6,4,48
8,5,8,71
9,3,10,72
0,3,0,10
3,0,1,12
5,4,7,55
10,8,10,95
9,1,9,64
3,5,4,42
7,6,6,61
3,8,1,40
9,3,10,74
1,10,0,36
1,8,0,31
10,0,9,61
6,0,7,43
6,9,8,77
4,10,3,58
8,3,8,63
5,2,5,41
10,9,8,90
1,6,1,26
6,2,7,48
0,1,0,1
1,5,2,26
4,5,6,50
5,3,6,46
2,8,0,35
0,7,0,23
6,4,4,45
9,6,8,76
5,6,5,53
8,5,6,64
4,9,4,56
7,8,9,79
8,5,6,65
4,0,3,23
3,3,4,32
8,8,10,86
2,10,3,48
10,2,10,71
7,5,6,59
5,9,6,68
3,4,3,35
4,3,4,35
0,2,0,6
2,5,1,27
10,3,10,76
6,5,4,52
7,5,8,67
6,10,5,69
6,8,4,62
3,4,1,27
8,4,9,70
1,3,0,14
7,1,9,56
9,9,9,88
6,7,6,64
2,9,2,42
2,2,1,18
7,2,8,54
7,7,5,62
1,10,3,47
6,5,4,51
2,3,3,28
3,1,5,32
10,10,9,96
7,8,5,64
10,9,10,97
2,7,1,31
6,3,8,54
0,2,2,14
7,0,8,52
8,6,6,65
0,2,0,4
7,9,8,80
1,0,2,8
2,1,3,19
10,0,10,68
10,7,10,88
10,4,9,78
7,4,5,54
9,0,9,61
3,0,5,28
0,9,0,30
8,2,6,55
7,10,5,74
0,3,0,10
7,0,9,51
10,0,10,66
3,4,1,25
8,5,9,74
10,6,10,85
6,7,4,56
8,9,10,91
7,0,5,38
2,6,0,25
2,6,3,38
5,8,3,53
5,9,4,60
10,4,9,78
7,1,8,53
6,10,7,76
2,6,0,28
6,8,4,60
1,4,2,25
5,0,7,40
1,3,1,17
1,6,1,24
9,1,10,65
5,6,5,53
8,5,7,64
5,5,6,55
5,6,5,53
9,9,8,84
9,0,7,54
9,5,8,71
6,5,8,65
4,8,2,48
9,8,9,85
4,0,2,22
10,1,9,65
10,2,10,75
3,10,1,47
8,9,9,84
2,7,2,35
1,5,3,32
10,2,10,75
3,3,2,28
5,5,5,52
8,10,6,79
1,2,2,14
0,9,0,30
2,7,1,33
0,2,2,14
8,6,9,78
9,2,9,67
1,2,0,10
5,0,6,34
5,7,6,59
4,6,4,46
3,0,4,25
8,9,7,78
9,5,7,69
2,8,4,45
6,6,5,56
8,9,9,88
10,7,10,91
5,8,3,54
3,0,4,24
1,6,3,32
3,3,1,23
4,5,4,41
1,1,0,5
8,1,7,51
2,8,2,38
1,0,3,13
8,9,9,84
3,1,4,24
5,7,3,50
1,7,2,35
10,7,10,92
6,7,6,65
1,9,1,34
3,5,5,41
0,3,0,8
9,10,10,97
2,9,4,51
7,0,9,51
8,5,10,74
5,3,6,48
5,5,7,55
10,5,10,81
10,6,10,84
4,0,3,23
4,4,2,33
4,4,5,42
6,3,7,52
3,5,1,31
8,10,8,86
8,1,7,53
7,10,8,83
9,0,7,53
4,4,3,34
2,7,2,34
0,5,1,19
2,10,3,51
5,6,3,46
4,3,2,31
10,5,10,84
0,5,2,24
7,3,8,59
2,2,3,24
9,3,10,71
6,0,4,33
8,10,6,81
8,7,7,74
9,6,7,71
1,3,3,25
0,8,2,32
10,0,10,66
2,6,1,31
6,4,4,48
3,4,2,28
9,7,8,79
8,10,7,82
3,5,2,31
9,1,10,64
6,5,6,54
9,5,9,76
5,3,5,44
10,2,10,73
3,2,2,21
6,6,4,54
0,3,2,16
3,8,1,42
5,7,5,58
10,1,10,69
6,2,8,55
6,5,5,54
10,8,9,88
0,8,0,25
7,10,8,81
9,6,7,75
5,10,6,68
6,4,7,54
2,9,0,34
9,6,7,72
3,2,2,22
5,10,4,65
8,0,6,46
9,7,10,88
3,7,1,35
2,0,1,9
0,6,1,23
4,10,4,62
5,10,5,64
6,7,5,58
5,7,4,54
2,0,1,8
2,4,3,31
10,8,10,91
1,0,3,12
0,9,0,32
5,1,6,41
10,7,8,84
0,9,0,32
2,4,1,23
5,9,4,62
0,8,0,25
6,2,6,47
1,8,2,37
4,1,3,24
4,4,6,48
7,7,6,64
7,9,9,82
0,9,0,30
1,2,0,12
2,8,2,39
4,9,2,51
9,5,9,74
2,9,0,36
5,6,6,57
4,0,4,28
2,8,0,35
1,6,0,25
6,9,6,72
5,8,6,64
7,7,5,63
8,0,7,48
1,9,1,35
0,7,0,22
7,0,9,51
2,4,2,26
1,8,1,31
9,5,10,82
5,7,4,55
8,6,9,76
5,5,7,57
2,0,1,11
5,2,4,34
10,7,10,90
7,0,8,50
2,6,0,25
0,8,0,24
10,10,10,101
10,10,8,91
7,0,8,48
1,5,3,29
3,5,3,36
1,0,1,4
8,0,6,48
0,3,0,8
1,0,0,3
8,8,10,84
4,6,6,51
1,5,0,22
4,10,3,56
6,3,6,52
6,3,5,47
4,4,6,44
8,10,10,95
8,9,10,91
7,5,5,55
4,10,5,64
0,3,2,14
6,2,7,48
8,4,9,69
8,6,6,65
9,6,10,82
7,4,5,54
0,0,0,2
3,5,5,45
0,10,0,32
10,10,10,98
7,0,9,51
4,3,3,31
0,5,2,24
7,1,9,56
2,0,0,4
6,4,7,54
10,2,10,72
2,2,2,18
0,2,2,14
0,5,0,17
8,8,10,87
1,10,1,42
2,3,1,19
8,6,8,72
6,9,4,61
0,3,2,16
3,1,1,15
2,2,4,26
6,2,6,45
5,9,3,56
7,1,9,58
7,8,5,64
0,8,1,28
10,10,8,91
5,10,6,71
1,10,0,38
2,5,0,22
9,0,10,62
2,5,2,28
2,10,0,40
3,8,4,50
6,0,6,41
6,2,4,40
7,0,6,41
6,1,8,50
3,6,1,33
10,8,9,89
3,6,1,31
7,9,5,70
10,1,10,70
7,3,8,59
6,5,6,57
2,3,2,22
8,3,8,61
2,3,1,22
6,5,5,52
1,10,0,38
5,0,4,30
7,7,8,74
2,1,2,15
6,1,5,41
7,0,8,48
4,1,6,38
2,8,2,39
5,4,6,48
3,5,4,42
5,8,4,57
8,7,7,74
1,6,2,28
1,10,0,38
7,5,8,66
9,8,8,85
3,5,4,40
1,7,0,26
0,6,2,24
8,5,9,74
8,7,6,72
7,2,7,53
8,0,6,47
9,10,10,98
5,5,6,53
4,6,2,39
3,2,3,26
8,7,10,83
2,3,3,27
4,5,6,48
8,7,7,75
0,1,2,8
9,0,10,65
2,5,2,29
1,0,1,8
10,6,10,88
1,3,1,16
4,9,2,49
4,9,3,54
2,1,1,12
7,7,5,65
5,2,7,45
4,4,2,35
1,9,0,35
9,3,7,65
1,10,2,44
6,6,5,58
2,10,1,42
10,0,9,64
9,10,8,89
0,1,0,3
5,6,5,51
10,1,10,68
10,7,10,91
0,10,0,33
4,0,2,22
1,1,0,5
5,7,3,50
7,5,8,67
4,9,4,56
7,4,5,55
8,0,7,50
1,4,1,22
2,10,3,51
0,2,1,11
8,5,7,66
1,1,0,7
5,7,7,64
5,4,4,43
0,3,0,11
5,6,4,49
7,5,7,61
9,6,8,76
7,8,6,69
5,5,7,55
5,3,4,41
1,0,3,15
2,4,0,22
7,10,9,84
6,9,6,69
4,0,4,24
9,10,7,87
7,1,9,54
2,4,3,28
6,0,8,45
2,7,2,34
3,5,3,37
9,6,8,76
10,1,10,71
4,6,4,44
6,2,6,48
7,9,7,74
3,9,4,54
3,8,5,52
9,1,8,62
7,8,5,65
6,8,5,63
1,3,0,14
0,2,0,8
5,4,4,43
7,5,8,64
0,1,0,4
6,9,6,72
1,8,3,40
0,7,0,22
3,0,2,16
10,2,10,73
0,5,1,22
3,0,4,25
3,0,5,24
6,0,8,45
5,8,3,54
0,1,0,5
8,6,9,77
4,2,6,39
9,9,7,84
2,9,1,38
7,0,5,42
10,2,8,67
2,5,0,23
3,1,5,28
7,8,5,66
9,8,10,92
0,1,0,4
3,6,3,42
7,7,5,62
4,8,2,45
9,10,7,85
6,8,8,74
2,8,0,34
7,8,8,76
7,9,7,74
2,10,3,50
10,4,9,77
9,4,9,73
1,3,0,15
0,0,0,2
3,4,4,37
0,6,0,21
10,3,9,72
7,1,9,56
3,5,3,37
1,5,2,27
3,9,4,53
8,10,7,82
6,3,4,41
4,10,3,56
0,9,2,36
3,0,1,14
0,8,0,24
5,4,5,45
3,5,1,29
5,6,4,52
6,9,6,71
10,2,9,71
10,3,10,78
6,2,5,43
3,3,5,35
3,8,2,43
6,1,8,52
4,4,3,37
4,7,5,52
5,8,5,58
4,10,2,52
8,10,7,85
4,8,5,56
3,10,2,48
10,1,10,71
3,6,5,47
8,4,9,70
0,4,0,15
9,3,9,70
5,5,6,51
6,8,6,66
3,0,5,24
8,10,6,81
6,5,8,63
9,3,8,64
8,10,8,86
6,9,7,73
0,5,0,14
10,2,10,72
6,9,7,72
10,1,8,62
2,1,2,18
9,2,9,67
3,8,2,41
1,4,0,17
10,1,8,65
5,3,5,45
9,9,9,91
0,6,2,26
9,7,9,83
10,6,10,87
6,5,4,50
1,8,2,37
8,4,10,73
3,1,5,31
0,1,0,3
0,9,2,35
3,9,5,56
1,8,0,31
2,8,1,37
5,8,7,65
5,4,6,48
1,4,0,17
0,5,0,16
6,8,6,64
5,0,3,24
6,4,6,54
0,9,0,29
10,8,9,89
9,0,7,55
10,8,10,93
3,1,1,14
3,0,4,24
2,7,3,41
1,7,2,35
2,7,0,32
9,6,9,81
9,0,9,59
10,5,10,83
10,0,10,68
3,4,5,41
6,7,6,62
7,0,5,42
0,9,0,32
1,3,0,11
3,8,5,51
3,9,4,53
1,10,3,46
6,5,7,60
6,2,5,41
2,4,3,29
0,6,0,19
10,8,8,84
1,3,0,14
4,3,4,37
4,4,2,34
2,9,4,52
3,5,3,38
0,7,0,25
5,1,7,45
1,6,2,31
0,3,2,16
0,8,1,29
2,6,4,38
9,4,8,68
8,2,7,57
6,0,8,44
7,10,5,72
9,2,9,67
7,8,5,66
3,9,2,46
8,0,8,52
3,0,1,11
9,6,9,82
1,7,3,35
