3,2,9,48
7,7,7,68
7,7,7,72
4,5,8,56
7,10,7,79
8,2,4,48
2,3,3,24
9,7,9,85
2,10,4,51
2,2,6,34
3,8,7,58
3,6,10,63
2,10,3,48
4,2,2,28
4,8,6,58
4,8,3,48
5,9,3,58
10,6,10,87
10,2,10,75
3,4,8,50
2,2,6,35
3,5,8,51
4,7,8,63
4,6,7,58
10,10,8,95
4,6,8,60
7,2,2,37
10,6,7,78
10,7,3,68
8,9,10,90
3,7,6,55
4,3,2,31
3,3,9,52
4,9,9,75
2,6,9,58
9,2,2,44
10,8,7,81
2,7,10,61
2,9,10,70
4,8,9,72
2,5,10,57
7,4,5,54
7,3,3,41
9,7,10,88
9,6,8,77
5,7,4,52
5,7,10,72
2,3,8,43
2,5,3,32
6,6,10,71
10,4,2,55
9,10,8,89
3,6,4,41
5,9,6,67
9,8,7,79
3,4,4,37
2,2,3,23
6,7,4,57
8,10,5,75
7,9,10,88
10,2,3,50
3,4,4,38
2,3,5,31
6,4,3,41
6,5,4,51
7,7,5,65
2,10,2,46
7,10,8,82
10,8,3,70
10,4,5,63
7,7,10,82
8,5,9,72
7,2,5,47
3,10,8,68
7,4,10,68
8,10,8,85
3,6,10,61
7,6,6,65
3,10,6,61
3,10,4,55
4,9,9,71
6,6,8,68
10,10,3,74
2,9,8,65
7,8,4,61
3,7,7,56
5,7,7,62
9,4,9,71
8,3,2,42
10,3,8,68
2,10,9,72
5,8,8,71
5,6,3,48
6,10,3,65
8,5,9,74
8,8,6,71
2,7,5,48
8,3,3,47
6,8,8,75
5,3,3,38
2,3,5,32
10,2,5,54
5,2,9,54
6,8,5,64
8,8,8,81
6,7,5,58
8,2,4,46
4,10,6,64
9,7,6,75
5,3,2,32
8,2,8,62
3,9,5,54
3,2,4,32
10,4,10,81
6,8,9,78
2,2,4,25
7,6,9,74
5,9,9,78
5,9,2,53
4,2,5,37
5,5,5,50
8,4,7,61
2,6,6,44
6,3,3,40
9,8,9,86
9,2,9,68
4,9,5,60
3,5,3,35
9,2,3,45
4,8,5,56
2,10,9,72
9,4,2,50
6,9,3,60
5,10,8,78
7,6,5,62
8,2,6,53
4,8,6,62
8,10,6,78
9,4,2,48
4,10,2,51
2,2,9,42
4,6,10,66
8,10,8,86
10,10,7,88
10,9,8,92
2,5,10,58
7,10,9,87
7,9,4,67
7,3,2,40
2,5,5,40
3,8,7,58
9,7,4,66
4,4,8,55
10,6,8,81
5,6,3,46
2,6,9,55
7,2,3,38
8,5,7,66
8,4,6,61
4,8,9,72
8,9,5,72
10,4,6,67
9,4,10,76
8,5,4,56
3,9,8,65
10,9,4,78
3,3,5,36
3,3,3,32
9,7,3,65
7,10,2,62
2,7,8,56
4,5,10,63
9,10,7,86
7,3,2,39
5,8,6,62
7,10,3,66
4,8,6,60
7,3,4,47
5,5,9,64
5,10,2,56
8,8,10,86
4,10,9,74
7,5,2,47
9,6,10,85
8,5,6,61
9,10,5,80
6,8,5,65
4,7,7,60
6,7,7,64
6,10,10,88
7,10,7,82
8,9,2,64
9,3,10,71
4,3,9,51
9,2,9,65
4,4,2,34
7,3,10,65
6,10,4,65
5,5,7,54
3,4,9,52
4,2,5,37
7,9,4,64
9,6,6,71
5,2,4,34
10,10,7,91
5,7,10,73
5,10,2,57
2,4,6,40
2,10,6,61
5,10,6,68
3,3,4,31
3,2,9,48
5,6,9,66
5,4,7,51
4,9,6,65
8,4,3,50
10,10,7,88
4,5,7,55
5,8,2,50
8,6,5,63
8,8,5,71
8,8,6,74
4,2,8,48
3,2,9,47
5,8,10,78
6,9,9,82
5,10,9,80
10,10,8,94
3,3,5,34
4,7,6,57
8,7,9,78
5,6,2,42
7,9,9,81
8,7,2,54
10,5,3,60
9,2,4,48
2,7,9,60
8,10,8,84
2,3,3,24
5,5,6,55
7,5,5,55
9,3,6,59
3,9,7,62
6,5,9,67
6,8,7,70
7,3,10,68
6,8,4,62
5,3,9,58
10,4,7,71
7,9,2,61
2,4,2,26
3,5,9,57
4,10,4,61
4,5,3,42
9,8,4,68
5,4,5,48
2,5,10,56
2,8,2,42
7,2,10,62
6,2,2,34
3,2,6,38
4,7,9,68
9,5,9,74
5,8,4,55
8,6,4,58
8,8,10,86
7,5,5,58
7,8,9,80
8,5,8,69
9,4,9,71
3,3,4,32
4,9,10,74
5,4,10,63
2,8,6,55
2,2,6,31
8,4,6,62
5,8,7,66
4,3,8,49
5,10,2,58
8,8,7,76
2,6,7,51
9,6,2,55
5,10,10,81
9,4,3,53
10,9,9,91
8,9,6,74
4,4,7,49
4,4,5,41
4,8,3,51
10,3,10,77
8,4,3,50
10,4,10,82
8,6,5,65
6,6,6,62
6,2,4,40
9,2,2,42
7,6,4,57
5,8,3,52
10,8,8,88
2,2,3,25
5,7,9,69
10,7,3,67
10,8,6,79
10,10,4,80
9,9,10,92
2,5,3,34
5,7,3,50
7,4,10,69
2,8,10,66
3,8,10,71
9,3,9,68
3,4,8,51
5,7,6,61
10,4,5,61
10,2,6,61
2,2,6,31
5,3,4,42
6,6,3,49
7,5,4,52
5,5,4,45
7,7,8,75
8,10,4,71
2,2,5,30
10,10,5,84
9,6,2,58
9,2,3,44
2,3,4,32
9,10,6,84
10,5,3,60
3,5,5,42
7,2,2,35
8,6,6,66
8,8,9,84
9,6,7,72
10,6,3,63
3,4,10,58
6,10,7,77
7,9,6,72
8,8,7,78
6,5,5,53
8,7,3,62
2,3,9,46
2,4,9,48
4,4,4,41
2,3,7,42
4,4,6,45
5,8,5,59
7,8,4,61
7,5,5,58
8,6,3,54
8,7,2,57
10,5,8,76
8,6,10,79
9,8,7,80
7,4,5,52
6,3,3,40
3,7,3,44
2,8,2,38
8,6,7,72
7,7,5,63
10,3,3,52
9,3,10,71
3,3,4,33
9,7,4,68
4,7,8,61
8,9,4,72
10,3,2,50
3,5,3,36
9,7,5,71
4,6,3,41
3,8,4,50
10,6,3,63
4,8,2,45
2,5,6,43
9,4,10,76
8,4,10,73
8,8,7,76
2,10,2,46
6,9,7,72
3,7,9,64
9,10,9,91
8,8,3,62
6,9,9,82
2,5,7,48
5,5,7,57
9,5,2,54
3,10,2,50
3,2,3,26
7,4,6,56
7,2,9,61
5,6,5,55
6,5,7,58
8,9,6,77
8,8,8,78
3,9,6,62
10,4,7,71
6,6,4,53
4,10,7,72
4,10,5,63
6,3,3,42
5,3,6,44
3,6,9,62
10,4,10,81
9,3,9,72
2,8,7,58
6,3,2,35
9,7,4,65
7,4,7,58
6,9,2,57
5,8,3,54
2,9,6,56
3,2,8,41
5,5,2,41
5,4,9,59
2,9,9,67
3,9,4,52
10,10,10,98
3,2,5,35
7,5,10,72
7,8,5,66
10,4,2,55
2,10,5,55
9,5,4,58
3,5,8,53
8,3,5,54
5,6,7,59
2,5,9,54
5,4,9,60
2,10,5,57
6,6,8,65
8,8,6,72
2,5,6,41
10,7,8,81
3,4,8,48
10,10,8,92
4,8,10,71
8,5,7,67
10,4,6,65
2,5,3,32
9,4,2,48
2,4,9,50
5,4,8,55
4,10,7,69
10,10,5,84
6,3,6,48
5,5,3,43
7,6,4,57
7,4,7,58
3,9,3,51
7,10,7,80
4,2,4,34
8,6,5,62
8,10,8,86
9,8,9,87
7,6,3,52
2,10,9,72
10,6,3,63
9,2,5,54
6,7,9,72
3,3,10,55
3,4,8,50
2,7,8,55
3,2,2,23
5,3,6,44
3,2,7,41
7,7,6,66
2,2,8,41
7,7,2,55
2,4,7,45
2,7,4,41
4,7,2,45
5,7,10,71
6,10,8,78
8,4,7,63
10,10,5,85
8,10,10,92
9,6,2,54
4,5,5,47
9,7,3,65
5,5,3,41
10,8,5,74
5,2,3,34
5,8,5,58
8,7,2,56
3,3,4,35
2,8,9,63
10,10,9,96
2,2,10,46
9,6,2,56
4,8,6,61
7,6,3,54
9,4,2,51
3,4,3,32
5,9,10,78
9,4,4,56
10,2,8,66
2,5,4,35
7,9,10,88
9,6,2,56
6,2,10,60
10,8,2,67
4,8,8,64
9,6,6,70
2,8,10,66
4,6,9,64
3,5,2,32
4,7,6,56
4,5,6,52
8,3,3,46
5,4,5,44
10,4,9,76
3,3,8,45
6,8,10,79
2,3,6,36
3,10,7,67
2,5,10,54
2,3,10,51
3,5,8,54
8,7,5,64
9,3,9,68
4,4,3,34
2,5,9,54
3,8,10,68
6,2,9,56
5,10,7,73
8,8,7,78
3,7,2,40
3,9,8,65
7,3,8,58
8,5,4,55
3,2,10,48
4,6,7,56
7,9,3,64
9,3,10,75
6,4,9,64
9,2,8,62
9,9,4,72
4,3,8,48
8,7,4,64
5,6,6,58
2,7,10,62
9,10,6,84
2,8,3,41
7,9,6,72
6,6,8,65
3,5,7,49
7,4,4,50
6,10,10,85
10,3,3,52
9,7,8,80
8,10,4,75
5,8,9,73
2,6,3,35
2,3,7,38
7,6,9,75
5,3,9,55
5,7,4,55
9,5,7,70
6,7,5,62
9,7,5,68
8,5,10,76
8,6,4,61
3,3,10,52
4,6,9,63
5,5,8,58
9,8,4,70
3,6,3,40
5,9,9,74
8,6,9,74
8,10,2,64
4,7,7,62
4,5,9,60
2,3,2,22
2,9,2,44
4,3,3,32
10,7,10,89
10,9,4,76
3,2,3,28
2,7,7,54
2,8,7,57
2,6,5,43
8,8,6,75
3,6,3,40
6,6,4,52
5,6,8,61
3,6,9,61
5,10,10,82
4,3,8,50
2,8,3,41
7,8,6,72
6,4,7,58
2,2,10,44
2,8,7,55
6,7,6,65
9,5,5,64
5,3,5,42
5,3,5,45
10,3,10,77
6,6,6,60
9,8,9,86
2,6,2,31
2,6,6,46
9,3,4,53
10,10,3,74
7,9,8,78
4,8,8,67
5,3,10,58
5,8,2,52
3,3,4,31
3,8,5,51
3,10,7,64
8,9,2,65
8,5,9,71
7,3,2,38
3,6,4,44
5,2,4,34
6,2,7,52
7,3,6,52
6,7,5,60
2,7,6,52
7,4,5,52
8,6,2,55
8,2,3,41
6,3,9,61
7,4,3,47
2,9,6,57
4,5,4,44
4,5,4,41
3,9,5,55
10,10,7,92
10,3,6,65
6,4,9,65
8,3,7,58
6,6,4,53
9,6,7,72
3,4,8,50
6,2,9,58
8,3,8,63
10,8,8,85
5,3,6,47
10,9,5,81
6,6,9,69
3,2,4,31
4,4,7,49
9,8,9,84
2,6,7,51
4,3,4,38
6,4,10,67
6,8,8,74
8,2,2,41
4,8,8,68
6,3,5,44
6,3,2,35
5,9,9,78
8,9,5,75
5,6,10,71
2,8,4,48
7,5,4,51
8,10,6,79
5,3,4,42
10,10,4,79
2,7,5,47
6,8,2,54
6,6,9,70
4,6,9,65
6,8,7,68
4,6,10,64
4,2,7,44
6,4,8,62
8,4,8,65
10,5,9,80
4,9,6,62
9,3,3,48
6,4,4,44
9,2,6,56
8,4,8,66
5,5,6,53
3,8,4,51
8,7,10,83
3,3,10,52
10,10,8,94
3,4,2,30
5,3,7,51
7,5,6,59
4,9,7,64
10,5,4,64
4,3,2,30
4,8,2,44
10,3,8,68
9,4,6,62
2,6,4,38
7,6,6,63
8,2,5,51
5,5,5,48
7,5,6,61
5,4,5,44
4,9,6,64
10,10,9,94
8,4,3,48
6,3,3,39
6,9,4,63
9,6,5,67
10,6,3,63
7,7,8,71
8,6,2,53
8,9,2,63
8,7,8,75
9,9,7,84
3,2,4,32
7,7,3,54
2,3,7,41
3,2,2,22
3,2,2,23
6,6,8,66
7,3,7,54
10,2,8,66
6,8,2,54
5,7,10,75
10,10,4,80
9,10,8,89
4,4,6,44
4,9,10,76
7,5,2,46
3,3,8,48
8,5,7,65
8,4,8,64
10,4,8,75
2,5,8,52
2,8,2,39
6,10,7,77
10,6,5,70
5,8,6,64
9,4,10,75
6,5,2,42
6,4,3,43
5,6,7,60
9,2,8,65
2,7,8,56
7,7,6,65
8,9,5,75
9,9,8,86
6,2,5,42
3,2,10,49
8,3,7,62
8,10,7,82
10,8,7,83
10,5,4,61
5,4,6,52
2,9,4,51
9,5,5,61
9,10,7,84
5,5,6,52
4,10,4,62
3,2,4,29
9,10,10,96
8,4,3,52
2,8,2,40
10,2,10,75
4,2,9,48
4,10,10,78
10,3,8,69
9,7,2,61
8,10,7,81
10,2,10,75
4,3,2,29
2,4,10,54
5,5,6,54
2,3,2,25
7,5,2,44
4,10,8,74
3,6,3,40
7,8,8,74
4,7,3,47
8,2,7,57
2,4,9,51
6,6,4,53
4,2,7,42
4,4,6,44
4,2,9,50
9,5,2,51
6,3,10,65
10,4,6,67
6,6,2,44
7,4,10,70
10,8,4,74
6,4,7,56
7,5,3,50
8,8,5,70
9,3,6,59
5,8,9,74
8,5,8,72
6,2,9,54
5,9,3,58
10,8,4,71
10,5,6,69
7,3,5,49
8,9,6,76
9,8,3,65
2,8,6,52
9,6,6,72
5,6,9,65
3,3,2,26
8,10,4,75
10,5,2,54
5,8,5,60
10,4,8,74
10,4,8,72
5,6,7,58
8,4,2,46
5,7,9,71
4,6,8,60
3,7,6,55
4,10,10,78
9,8,5,71
9,3,9,72
5,7,8,64
10,6,5,70
9,9,7,81
6,7,7,64
8,6,9,76
6,7,10,75
3,10,7,66
10,2,6,58
9,8,8,82
3,10,8,70
10,5,2,57
10,5,8,78
2,9,10,70
3,8,4,52
5,8,9,71
6,7,2,52
7,5,9,70
2,9,3,48
10,8,2,66
2,6,3,35
6,3,4,45
9,2,3,47
10,10,10,102
7,4,10,70
4,8,5,56
2,9,8,62
7,2,2,34
7,10,6,77
4,4,5,43
8,10,7,81
10,6,5,70
6,6,5,58
4,8,4,51
7,5,6,61
2,10,10,71
3,9,6,59
10,4,7,72
3,8,9,67
10,8,2,66
10,6,7,77
3,9,4,51
10,5,6,70
9,6,5,64
8,2,5,50
8,5,6,64
9,2,2,43
8,8,8,82
6,10,4,65
3,5,6,47
7,2,7,54
5,10,10,85
2,3,2,23
7,9,5,69
3,6,9,60
5,8,9,73
6,7,9,73
4,7,4,51
2,7,4,42
7,4,9,65
3,3,3,29
8,3,5,54
2,6,3,37
6,8,10,78
2,4,9,48
6,10,9,84
4,2,9,51
5,8,5,59
2,6,8,52
7,7,7,72
3,9,3,52
10,2,3,48
10,5,7,73
6,6,8,68
5,4,6,52
8,3,6,58
7,10,5,71
4,5,10,64
9,9,6,79
9,5,4,61
4,6,3,42
4,10,10,82
9,6,9,78
2,3,7,38
3,7,8,62
10,7,4,71
5,2,4,37
6,6,2,48
3,2,6,36
3,2,9,45
3,3,4,33
6,5,9,68
4,9,7,66
7,2,6,52
10,10,2,75
5,8,9,75
7,5,2,47
10,10,5,84
7,8,7,74
5,2,4,34
7,9,2,61
6,8,4,60
4,8,10,75
4,5,2,35
9,10,10,98
7,6,6,61
4,2,3,31
9,7,4,64
5,8,4,57
5,3,8,54
10,5,3,61
10,8,4,74
9,5,8,75
6,5,5,54
8,8,7,78
8,9,6,78
6,9,8,76
5,5,3,45
7,3,8,62
2,10,7,61
6,6,8,67
5,9,2,54
6,3,6,49
9,2,6,56
6,2,7,50
9,3,10,75
4,7,6,55
9,9,6,79
3,9,5,57
5,9,7,71
8,3,3,47
10,7,2,61
4,7,8,64
8,4,8,67
2,3,5,35
10,4,2,52
7,4,7,58
8,10,3,70
8,5,4,57
10,6,2,61
9,8,9,86
4,5,4,44
6,8,7,70
10,4,10,82
7,3,3,41
3,6,2,36
3,6,6,51
3,3,3,28
10,9,7,86
6,8,3,55
7,5,5,58
2,4,10,51
5,3,3,36
9,10,6,82
10,9,7,85
8,5,6,65
7,2,3,38
10,7,8,85
3,3,6,39
9,2,4,52
7,9,4,65
7,4,4,51
8,2,10,68
9,9,3,68
4,10,2,51
6,3,10,63
8,10,5,76
9,6,9,78
4,9,6,65
3,6,9,59
6,5,8,62
9,10,6,81
9,2,5,53
6,6,6,60
2,10,5,58
4,8,3,52
10,8,6,79
4,7,8,64
2,8,5,52
3,8,3,48
2,5,7,45
5,2,4,38
10,10,5,83
9,2,7,60
10,8,8,88
10,8,3,72
3,8,7,59
4,5,5,44
3,3,6,38
6,5,4,49
9,2,3,44
8,5,10,77
2,6,6,46
3,5,7,51
7,4,9,66
3,9,4,52
3,5,10,61
2,2,3,22
4,3,5,40
8,9,5,72
10,4,7,71
2,6,4,38
9,9,3,69
6,2,6,44
7,4,7,60
2,6,7,48
2,3,5,31
3,10,10,75
5,3,6,46
4,8,4,53
7,6,9,72
7,7,7,71
9,4,10,74
4,8,8,65
4,9,10,77
7,9,7,77
3,3,4,33
10,4,8,73
5,4,3,41
3,9,2,48
9,8,10,89
9,3,3,48
2,2,6,35
5,3,6,47
8,6,7,72
2,9,2,43
3,8,10,70
3,5,6,48
3,9,10,71
2,5,8,48
6,7,3,54
4,2,10,52
3,4,3,31
2,7,7,54
3,6,2,34
6,5,10,68
10,8,7,81
9,3,7,63
3,5,7,52
4,10,4,60
10,4,8,75
8,4,8,68
2,8,6,55
2,9,9,67
2,4,4,31
3,3,8,47
9,3,7,62
7,5,9,70
9,4,6,65
7,9,9,84
4,7,10,69
8,8,6,75
3,2,2,24
6,10,7,78
2,7,8,54
10,3,8,70
6,4,8,59
9,2,8,64
9,3,5,58
6,5,6,55
7,10,8,81
4,3,7,46
9,8,6,76
9,9,5,78
4,2,10,55
3,4,9,52
2,2,10,44
10,10,7,91
9,4,10,76
5,5,2,40
4,2,5,34
6,9,3,58
4,7,8,63
4,8,7,61
4,9,6,64
8,4,3,51
9,4,2,51
9,9,8,86
3,9,10,75
8,7,10,84
6,4,6,54
10,8,4,75
4,4,2,33
8,5,4,56
2,5,3,35
2,8,10,65
6,3,3,42
10,3,10,75
8,3,10,69
5,2,9,55
6,9,6,68
3,4,2,30
9,10,8,90
10,6,2,58
7,2,6,49
5,2,9,53
2,10,3,51
4,6,9,64
8,5,5,58
4,8,10,71
6,4,8,62
3,3,7,45
5,10,2,55
2,6,9,58
9,5,9,75
4,4,6,47
6,5,10,72
6,5,7,61
4,2,4,33
7,5,8,64
3,6,8,55
5,4,5,44
5,3,10,61
9,3,8,65
3,3,8,44
4,8,3,49
3,5,6,46
6,9,3,59
10,2,10,75
7,4,7,59
9,10,5,80
6,5,9,68
7,9,2,60
6,3,4,45
4,8,2,48
7,7,5,65
9,6,3,60
7,3,3,41
10,8,6,79
10,8,4,73
10,3,6,63
6,10,9,83
8,9,10,90
4,4,3,37
2,7,10,61
8,3,4,50
7,8,9,80
9,6,3,62
4,6,8,62
3,6,7,51
5,4,10,64
8,4,4,55
6,9,10,83
3,4,2,28
6,9,2,55
4,8,6,60
2,7,4,41
7,3,3,44
3,10,4,54
7,6,4,55
8,3,3,44
3,3,5,38
3,10,4,58
8,10,10,92
6,7,2,49
5,4,6,49
2,9,4,52
8,6,10,79
3,8,10,71
10,2,9,71
2,6,8,51
2,5,2,32
4,5,6,51
6,9,5,64
7,10,4,69
2,6,7,48
4,9,4,54
2,6,4,39
10,2,5,55
7,10,4,70
3,8,8,61
8,5,2,48
3,3,8,47
3,5,2,33
2,3,5,33
7,4,9,64
2,9,7,61
2,10,10,74
3,7,7,54
3,2,8,42
5,2,3,34
10,6,7,74
8,2,5,51
6,6,8,64
10,7,10,92
5,3,6,44
3,7,2,41
4,6,7,55
9,5,10,79
9,5,6,67
7,3,9,63
4,5,3,39
8,9,7,79
10,8,9,90
6,6,3,50
8,4,3,52
6,2,9,54
9,5,8,75
3,4,6,44
8,6,6,68
3,4,6,44
2,7,7,51
3,7,3,41
2,2,7,37
6,9,5,67
2,6,3,34
10,9,3,74
7,6,5,62
5,7,9,68
10,10,4,81
5,8,8,69
2,8,8,60
5,4,6,49
5,7,5,57
2,8,6,55
9,4,4,57
3,10,2,48
2,2,7,37
9,3,9,72
8,7,10,84
7,2,7,53
5,8,7,64
7,5,8,66
5,5,6,51
5,9,5,61
5,5,5,50
6,7,2,50
3,2,10,52
9,8,9,88
7,2,3,39
5,10,9,79
4,7,10,72
6,10,9,83
7,10,6,75
3,6,9,62
5,5,8,60
2,8,2,38
2,6,7,48
10,7,7,81
8,2,6,55
7,3,7,56
3,2,10,48
5,2,10,55
5,9,2,53
5,2,2,29
2,6,6,45
10,3,4,57
5,7,7,64
4,8,6,60
2,9,10,68
9,3,7,63
5,10,6,70
10,6,8,82
2,5,4,38
2,8,2,41
8,10,5,78
9,5,2,54
5,10,3,62
7,5,7,65
8,7,6,69
6,5,5,51
5,8,3,54
6,7,8,68
4,4,3,37
4,4,7,49
5,6,3,47
9,8,2,63
7,8,2,55
6,4,2,40
10,6,6,74
4,2,10,52
3,2,4,28
7,5,9,72
5,5,3,41
5,6,2,41
2,10,6,61
3,3,7,42
7,6,3,51
7,3,3,43
8,6,8,72
3,8,8,64
5,6,10,72
7,3,2,41
10,2,6,60
10,4,8,72
9,10,2,72
9,2,4,50
5,2,7,44
5,9,4,60
2,5,9,51
4,6,2,39
2,9,8,64
2,9,10,68
3,7,6,53
4,8,2,46
5,3,5,42
5,5,4,44
3,2,3,24
2,3,8,45
4,3,8,48
8,10,3,72
5,2,8,52
3,10,6,64
4,2,4,35
6,7,3,54
9,7,2,59
7,7,5,63
4,7,9,64
2,9,6,58
4,8,2,47
2,5,8,50
7,8,7,74
10,2,9,71
9,8,6,77
4,8,6,60
6,3,4,44
9,9,10,94
9,10,7,86
8,5,10,76
5,2,10,54
7,8,4,65
5,3,4,38
5,2,7,45
3,3,10,54
6,5,10,69
2,5,4,37
6,7,7,64
7,6,5,59
4,8,8,67
6,4,8,59
5,4,7,51
6,7,4,58
4,4,10,61
9,8,10,89
3,10,5,58
3,2,8,41
9,5,9,77
4,5,7,51
3,5,3,38
10,9,7,88
5,7,4,53
2,7,10,61
2,7,9,61
6,2,9,57
5,9,8,74
6,10,5,71
2,5,8,50
8,3,7,58
9,5,2,52
10,2,8,64
9,5,2,55
5,7,9,72
6,5,8,64
3,3,9,48
7,8,5,64
7,9,7,78
5,4,7,51
3,6,3,40
10,4,4,58
7,6,4,58
7,3,2,41
10,4,3,57
2,2,8,42
4,9,5,59
2,6,5,42
2,4,6,39
8,4,4,54
10,9,9,91
2,4,10,55
3,4,8,48
3,2,5,31
9,2,8,65
3,3,6,40
10,7,5,71
10,5,9,81
6,4,10,66
10,7,10,91
5,2,2,32
4,5,2,35
6,6,6,61
6,3,10,64
5,6,6,56
4,7,2,42
8,2,5,48
9,6,6,69
5,10,8,74
7,2,4,41
6,8,6,67
2,9,4,50
5,3,9,54
7,7,7,70
8,7,8,77
9,8,3,65
4,9,6,61
8,10,3,72
6,9,10,85
6,3,7,54
9,9,8,84
10,9,5,79
3,2,2,23
5,7,2,44
8,9,3,68
3,5,4,41
3,7,2,42
7,6,3,55
9,2,6,57
6,10,7,76
7,2,6,52
4,8,7,64
9,5,7,72
8,9,8,83
5,9,7,71
9,2,3,46
7,3,8,61
9,6,8,74
2,6,4,40
6,7,2,51
2,3,3,28
10,8,2,66
4,3,3,34
6,8,6,65
10,4,7,70
2,6,5,42
5,3,4,41
5,2,7,44
3,3,8,47
6,5,7,62
7,3,8,59
8,5,9,72
8,3,8,63
6,9,9,78
9,6,3,62
2,7,10,62
9,5,7,68
4,5,10,64
8,6,4,62
4,10,4,59
3,7,2,39
4,4,3,38
5,6,5,55
7,6,6,62
10,2,5,57
8,8,2,61
6,7,3,51
2,6,8,52
4,10,10,82
2,5,2,28
9,7,2,62
7,9,2,58
7,9,6,73
9,4,3,53
2,7,9,62
7,5,8,65
7,3,8,62
5,7,2,48
5,7,9,71
4,2,6,39
3,6,6,49
7,5,8,66
6,4,10,65
9,3,6,58
3,9,10,75
8,5,3,54
3,10,6,64
9,8,7,82
4,4,10,58
4,6,4,47
7,8,4,64
6,8,6,67
4,6,9,63
10,2,7,65
9,10,2,72
7,4,4,49
3,10,2,52
5,4,7,52
9,4,4,55
7,4,3,44
10,10,3,75
7,2,2,34
10,2,4,52
2,2,4,27
2,6,7,51
5,4,5,48
8,6,7,71
6,3,4,44
3,10,3,55
7,3,6,55
4,5,4,44
10,6,8,79
5,2,9,52
8,4,6,58
4,8,4,55
3,10,4,58
9,6,2,57
7,10,3,67
7,9,8,78
6,7,4,56
8,9,4,69
6,3,9,62
7,8,4,62
2,7,7,55
2,8,6,54
6,7,8,71
8,10,3,68
7,3,3,42
9,3,9,71
5,8,4,58
4,8,5,54
5,6,9,68
6,10,10,88
9,8,5,74
8,9,3,65
2,3,2,25
2,9,5,53
5,7,3,52
3,7,10,67
4,3,9,52
3,3,5,37
9,2,7,62
10,7,4,70
5,8,9,75
2,10,7,62
9,7,4,68
3,3,8,44
5,4,5,46
5,5,8,59
3,10,3,53
